ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4.3.1,4.3.2,4.3.3,4.3.4,4.3.5,4.3.6,4.3.7,4.3.8,4.3.9,4.3.10,4.3.11,4.3.12,4.3.13,4.3.14,4.3.15
2015-12-31,CCP,LMEC_1,PreHaircut,USD,0.00,0.00,423981935.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,423981935.00
2015-12-31,CCP,LMEC_1,PostHaircut,USD,0.00,0.00,437965914.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,437965914.08
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
